x_over_L,ux,ux_block_sd,ux_naive_block_se,uy,uy_block_sd,uy_naive_block_se,T,T_block_sd,T_naive_block_se
-0.4475,-4.1569132053207746e-05,4.070239314865242e-05,1.0878172141716598e-05,0.00022924359778114908,3.324060870457606e-05,8.883926364309944e-06,0.38392307740305487,5.62063262731214e-05,1.5021772563089352e-05
-0.4425,-4.557848318306461e-05,4.4516880727800035e-05,1.1897636829379108e-05,0.00023832227372075254,4.3531695536637244e-05,1.1634335011675211e-05,0.3860796631986697,6.166978947265531e-05,1.6481944522939615e-05
-0.4375,-5.1061139827235976e-05,4.3680462058653805e-05,1.167409453710435e-05,0.00021299005458526137,6.16153138356996e-05,1.6467385296552862e-05,0.3882019268664106,5.6973811712540416e-05,1.5226891674778183e-05
-0.4325,-5.099784432182028e-05,4.031630900640195e-05,1.0774986814376045e-05,0.00021961227028459033,5.7328903745460376e-05,1.532179401248958e-05,0.3903050539945053,6.644035968965284e-05,1.7756933043764793e-05
-0.4275,-5.3655248136969536e-05,4.739826982789353e-05,1.2667720458703017e-05,0.00018663220181319934,4.709651548546632e-05,1.2587073218393455e-05,0.39238910700852603,6.675790858264845e-05,1.7841801555274717e-05
-0.4225,-6.207592994869252e-05,4.24485943699323e-05,1.1344864048744852e-05,0.00018533279583453114,4.288847952331594e-05,1.1462428301137001e-05,0.3944736511082694,6.656868937114776e-05,1.7791230593815357e-05
-0.4175,-6.371050547581183e-05,4.056399736668841e-05,1.0841184313153454e-05,0.00016309450755000953,3.96061191898508e-05,1.0585180602011029e-05,0.3965358305458131,7.246319151596833e-05,1.9366602557495548e-05
-0.4125,-7.024713491364434e-05,4.515983902165127e-05,1.2069474661491684e-05,0.00016314462118910625,4.596404891434092e-05,1.2284408796170176e-05,0.39860038696035915,5.724507849178195e-05,1.529939077108786e-05
-0.4075,-7.759823693841882e-05,4.589934818674631e-05,1.2267116799360603e-05,0.00014847357111076647,3.670886407216995e-05,9.810856601122519e-06,0.4006389064442436,5.412055019144738e-05,1.4464325457149922e-05
-0.40249999999999997,-8.73490882296426e-05,4.2319769261923786e-05,1.1310434090388994e-05,0.00015591450340209445,3.763525351832433e-05,1.00584445949963e-05,0.40265794650446624,5.699910155074561e-05,1.5233650668344668e-05
-0.3975,-8.199023853800287e-05,4.41811292771137e-05,1.1807903479694783e-05,0.00012826928084157762,4.834692916966615e-05,1.2921260332536992e-05,0.40465120435758395,7.228639712576258e-05,1.931935226920601e-05
-0.3925,-7.765183576506609e-05,3.933607152968012e-05,1.0513007328978267e-05,0.00012656864866334466,4.700783275269835e-05,1.2563371761097699e-05,0.4066226952890063,6.524440410825435e-05,1.743730046980814e-05
-0.3875,-7.601369111149441e-05,4.477803028545449e-05,1.1967431984482716e-05,9.878062136355384e-05,6.0982464833058065e-05,1.6298249286163847e-05,0.4085860812789013,5.9116523780899805e-05,1.579955556322865e-05
-0.3825,-7.18504664118486e-05,4.641558627999922e-05,1.240508723328588e-05,9.32710375073869e-05,5.496904831927794e-05,1.4691096120554288e-05,0.41050438270757317,6.951977544304143e-05,1.8579941522380116e-05
-0.3775,-7.29610387378978e-05,5.011966561059534e-05,1.3395044075323138e-05,8.548011494301062e-05,3.766263584442164e-05,1.006576282947552e-05,0.41242959704472565,7.155231099045109e-05,1.9123159497011972e-05
-0.3725,-8.524436920849723e-05,4.053632632158376e-05,1.0833788915273772e-05,7.082041630895064e-05,3.971929283979397e-05,1.0615427532246602e-05,0.41434621387592385,5.507216327481464e-05,1.4718654751630769e-05
-0.3675,-8.892762277119962e-05,5.597334416698968e-05,1.4959505476061217e-05,8.12867034548027e-05,4.180229926902342e-05,1.1172134417434029e-05,0.41621120281153745,5.279181808455174e-05,1.4109206864092083e-05
-0.3625,-8.6866605013725e-05,4.7939175054383955e-05,1.281228346129177e-05,9.393637574520854e-05,5.003017380488651e-05,1.3371126384188413e-05,0.41802963094337797,6.1028041579104376e-05,1.631043018391451e-05
-0.35750000000000004,-8.315241473710873e-05,3.870761188818714e-05,1.0345044424701017e-05,6.513307778324557e-05,5.177558473521939e-05,1.3837607077076698e-05,0.4198361204366525,5.691653822709683e-05,1.5211584691929876e-05
-0.35250000000000004,-7.113306790352587e-05,4.148003303138068e-05,1.1086005142535186e-05,6.518294349529467e-05,4.283893769547122e-05,1.144918769070061e-05,0.4216191133822538,6.215454954441147e-05,1.6611502101746723e-05
