x_over_L,ux,ux_block_sd,ux_naive_block_se,uy,uy_block_sd,uy_naive_block_se,T,T_block_sd,T_naive_block_se
-0.3925,-5.245768879343074e-05,4.1273921162864204e-05,1.1030919428582583e-05,5.888391299706411e-05,4.6609982771503406e-05,1.2457041881028706e-05,0.40525254318403925,5.462438420546716e-05,1.4598980761454572e-05
-0.3875,-5.6396464036618714e-05,4.519657193254354e-05,1.207929194487581e-05,8.548185672243325e-05,3.949581734253782e-05,1.0555701193312928e-05,0.4071796742538384,6.076547688734268e-05,1.6240256818311924e-05
-0.3825,-5.583342500464571e-05,4.5741813411947886e-05,1.2225013859803583e-05,7.731683031132327e-05,4.618430838071635e-05,1.2343275614696642e-05,0.4090740462085702,6.262829784321367e-05,1.6738116660438496e-05
-0.3775,-5.160796988061306e-05,3.538581899309689e-05,9.45725793018333e-06,7.262170683973047e-05,3.819016491611837e-05,1.0206750904322094e-05,0.41094773206281143,5.802873117527962e-05,1.550883076050745e-05
-0.3725,-5.4354896006878246e-05,4.550443126682705e-05,1.216157081289075e-05,5.1277749902914034e-05,4.562554598757583e-05,1.2193940083571946e-05,0.41280484808547147,5.754739544021284e-05,1.5380188374176672e-05
-0.3675,-5.834022881466017e-05,3.9882505366523574e-05,1.065904791483602e-05,7.505229585018357e-05,3.410620546480214e-05,9.115266829443337e-06,0.4146556534007797,5.64809569067591e-05,1.5095170687302563e-05
-0.3625,-5.476260469306798e-05,5.301909957441969e-05,1.4169950397337895e-05,5.558813186132627e-05,3.4871711526316794e-05,9.319856930135231e-06,0.4164657283315908,4.933881691921605e-05,1.3186353484319419e-05
-0.35750000000000004,-5.535130789175833e-05,3.772491061098062e-05,1.0082406460925877e-05,4.18896353684726e-05,4.255680555188394e-05,1.137378470362206e-05,0.4182444182939291,5.8626507256506375e-05,1.5668593138361655e-05
-0.35250000000000004,-6.626806362193329e-05,4.1028714149261185e-05,1.0965385097601405e-05,3.470416261021379e-05,4.513431214865286e-05,1.2062652317711987e-05,0.42000636185693985,6.43727467035018e-05,1.7204340229291815e-05
-0.34750000000000003,-6.664612312896399e-05,3.498674318265749e-05,9.350600433468089e-06,4.29259868490178e-05,3.9949361537287785e-05,1.0676915978063973e-05,0.4217416136543107,5.306868175081747e-05,1.4183201791378688e-05
-0.3425,-6.034907354626227e-05,3.92296338326751e-05,1.0484560657890407e-05,3.2767844464091536e-05,3.213244637139189e-05,8.587757522902571e-06,0.42345237269205094,5.4301236956720454e-05,1.4512616026433944e-05
-0.3375,-6.183737374238101e-05,3.703888692616948e-05,9.899058918941914e-06,2.5959110060487627e-05,4.280048824771848e-05,1.1438911643543365e-05,0.4251442141941639,4.7868776979481184e-05,1.2793468784365013e-05
-0.3325,-5.299675339202725e-05,4.87075745217147e-05,1.301764685721543e-05,6.146142339770279e-06,3.7452404136613294e-05,1.000957604215729e-05,0.42680586439417195,7.115415488136324e-05,1.9016747800822135e-05
-0.3275,-4.362184351418964e-05,4.744995657482955e-05,1.2681534322879554e-05,3.8018760179070864e-06,3.5562262295157785e-05,9.504414386219253e-06,0.42839993356314743,6.661828868027717e-05,1.7804486566771277e-05
-0.3225,-3.3278221107125795e-05,4.3744214151408554e-05,1.16911330005885e-05,1.0104491506604582e-06,5.288969214184813e-05,1.4135364806196124e-05,0.42998960050513974,6.015280105498206e-05,1.6076512314465495e-05
-0.3175,-3.551226077385731e-05,4.252265548298385e-05,1.1364657713796425e-05,9.93768019542239e-06,4.706830648449459e-05,1.257953404576064e-05,0.4315647515489852,5.2692592144904483e-05,1.408268761623203e-05
-0.3125,-3.5434495352824006e-05,4.557854825743743e-05,1.2181379411848094e-05,8.883773825625337e-06,4.93680492222165e-05,1.3194166145923279e-05,0.4331377315401086,6.920202888807834e-05,1.8495020183487285e-05
